order_id,customer_id,sku_id,category,quantity,unit_price_paid,order_timestamp,discount_pct_applied,device_id,payment_fingerprint,shipping_address_id,ip_address
ORD-76d4ef64f7,CUST-7eab793d2c,ADI-SAMBA-BLK-42,sneakers,10,54.0,2026-06-10 00:13:36.511106,0.4,DEV-1a749c05ca,PAY-a7d6dc7e25,ADDR-5d1ea96099,163.227.16.171
ORD-6caa92d93b,CUST-ac2514e21e,ADI-SAMBA-BLK-42,sneakers,20,54.0,2026-06-10 00:13:51.631199,0.4,DEV-7837d01a9a,PAY-ea1da4ebc4,ADDR-c384de77b7,163.145.50.23
ORD-53fdb560be,CUST-797cc40244,ADI-GAZL-BLU-42,sneakers,8,60.0,2026-06-10 00:14:02.418586,0.4,DEV-66429576ec,PAY-aaa6f5125d,ADDR-f2422760fd,178.97.203.127
ORD-731f2966b7,CUST-8f3be04f12,ADI-SUPER-BLK-42,sneakers,1,85.0,2026-06-10 00:14:24.198980,0.0,DEV-9ee1fa1811,PAY-8bbf67fdd7,ADDR-a13c761f13,190.60.245.235
ORD-c74326bda7,CUST-9248ae619f,ADI-SAMBA-BLK-42,sneakers,12,54.0,2026-06-10 00:14:42.746918,0.4,DEV-3cabfc3693,PAY-c64237b79b,ADDR-a99f2493d5,55.4.135.37
ORD-8a628c52f2,CUST-0ffc58e211,ADI-SUPER-BLK-42,sneakers,3,51.0,2026-06-10 00:15:09.789943,0.4,DEV-1f4c6dc7d2,PAY-866ad0d879,ADDR-ee8dcc832d,152.189.232.98
ORD-146ea367b9,CUST-4e2e27cf35,ADI-GAZL-BLU-42,sneakers,3,60.0,2026-06-10 00:15:38.711115,0.4,DEV-d0689b3f73,PAY-94b850dc2b,ADDR-0bce904d56,181.212.10.4
ORD-3331b5ad11,CUST-21ba6cf0db,ADI-SUPER-BLK-42,sneakers,20,51.0,2026-06-10 00:15:50.823160,0.4,DEV-442ab61efc,PAY-2d7953d18e,ADDR-d0e195531a,98.244.19.75
ORD-d24e1d833b,CUST-9edb1cb978,ADI-GAZL-BLU-42,sneakers,8,60.0,2026-06-10 00:16:35.842433,0.4,DEV-6a2eed8ee3,PAY-2f9e5e0ffa,ADDR-aea781db8d,48.205.181.3
ORD-2952d35ccc,CUST-d69baa64fe,ADI-SAMBA-BLK-42,sneakers,5,54.0,2026-06-10 00:16:53.443610,0.4,DEV-a1faf18818,PAY-88681d3941,ADDR-6fcb8f7bba,194.91.73.11
ORD-7685dd15a8,CUST-df84b00dcf,ADI-GAZL-BLU-42,sneakers,10,60.0,2026-06-10 00:17:00.032990,0.4,DEV-578d4b69db,PAY-1cf9134890,ADDR-b498f3611f,15.49.182.250
ORD-5b1189cbaf,CUST-e528b69b4d,ADI-GAZL-BLU-42,sneakers,10,60.0,2026-06-10 00:17:02.036953,0.4,DEV-dd8bfe47ea,PAY-3d28990220,ADDR-523603f7a8,33.108.205.159
ORD-84baa93052,CUST-c9459a0a13,ADI-SAMBA-BLK-42,sneakers,20,54.0,2026-06-10 00:17:17.217558,0.4,DEV-6cedad0659,PAY-e27f10e106,ADDR-3b6a0993f7,168.223.119.58
ORD-e610d25648,CUST-01f06ae54f,ADI-SUPER-BLK-42,sneakers,3,51.0,2026-06-10 00:17:57.530346,0.4,DEV-751658cb5e,PAY-981bd17a38,ADDR-916b2b7e62,99.253.9.221
ORD-fda7588f06,CUST-d56bb5a47c,ADI-SAMBA-BLK-42,sneakers,5,54.0,2026-06-10 00:18:08.382555,0.4,DEV-a1faf18818,PAY-003a40c8a3,ADDR-6fcb8f7bba,135.218.146.83
ORD-99dfcc74ab,CUST-4e71b65560,ADI-GAZL-BLU-42,sneakers,10,60.0,2026-06-10 00:18:08.386489,0.4,DEV-fd90040ead,PAY-6aaacabe65,ADDR-fa4ebbc00f,102.41.96.225
ORD-bcb1d2cae5,CUST-531ea5033e,ADI-SUPER-BLK-42,sneakers,4,51.0,2026-06-10 00:18:21.319170,0.4,DEV-1f4c6dc7d2,PAY-907d3cb26e,ADDR-ee8dcc832d,210.42.77.230
ORD-7cf1eff39a,CUST-cddc6b5582,ADI-GAZL-BLU-42,sneakers,12,60.0,2026-06-10 00:18:27.075431,0.4,DEV-1613d5aea1,PAY-956dc3ab4a,ADDR-d85d1d8046,196.195.218.219
ORD-fc50004a80,CUST-095ea16bea,ADI-SUPER-BLK-42,sneakers,5,51.0,2026-06-10 00:19:09.828719,0.4,DEV-394c8c887b,PAY-3bf224ea56,ADDR-916b2b7e62,99.253.9.221
ORD-a112d70860,CUST-5fa6d1efc7,ADI-SUPER-BLK-42,sneakers,10,51.0,2026-06-10 00:19:21.088763,0.4,DEV-85f2a58bf5,PAY-6c411a1cb5,ADDR-e14b7c1741,5.183.198.75
ORD-c4ba0475c6,CUST-0a55477b00,ADI-SUPER-BLK-42,sneakers,10,51.0,2026-06-10 00:19:23.372954,0.4,DEV-265c88dcb8,PAY-9fdc8b60d5,ADDR-f7241519cd,81.178.62.63
ORD-3e43101887,CUST-24a404cd23,ADI-SAMBA-BLK-42,sneakers,8,54.0,2026-06-10 00:19:26.302430,0.4,DEV-466d9153b6,PAY-d6a73c8daf,ADDR-fd40acc71a,22.22.77.46
ORD-3bf3cd5e13,CUST-0bb6ce836d,ADI-GAZL-BLU-42,sneakers,8,60.0,2026-06-10 00:20:11.448422,0.4,DEV-17dc49e197,PAY-9488d3922c,ADDR-ac90c58252,109.253.194.44
ORD-a9c8cefd74,CUST-65362a5ea4,ADI-GAZL-BLU-42,sneakers,10,60.0,2026-06-10 00:20:35.913546,0.4,DEV-3dd3dcd155,PAY-2e528c55f1,ADDR-5e4b2594aa,18.90.167.89
ORD-44166082ca,CUST-835abda533,ADI-SUPER-BLK-42,sneakers,15,51.0,2026-06-10 00:20:44.141803,0.4,DEV-f85fb1baec,PAY-dad96bb552,ADDR-1ecf6bc253,122.51.197.76
ORD-ce2f3d4e3b,CUST-20d16e6118,ADI-SAMBA-BLK-42,sneakers,12,54.0,2026-06-10 00:20:56.914597,0.4,DEV-2083536b1a,PAY-07643e55f9,ADDR-83fcc9f09c,28.43.92.188
ORD-45dc5b9c3b,CUST-1e47b0b025,ADI-GAZL-BLU-42,sneakers,12,60.0,2026-06-10 00:21:14.752769,0.4,DEV-d909ff5dad,PAY-0ac5324666,ADDR-87de7725da,162.183.95.62
ORD-482288a2f7,CUST-e3e06abb4d,ADI-GAZL-BLU-42,sneakers,8,60.0,2026-06-10 00:21:32.134200,0.4,DEV-f494359551,PAY-6fe0397554,ADDR-6de6990633,11.66.47.107
ORD-753c675bba,CUST-ea32df436b,ADI-SAMBA-BLK-42,sneakers,8,54.0,2026-06-10 00:21:52.089379,0.4,DEV-9d7d726d11,PAY-8f80e6fd6e,ADDR-bb791049b9,124.25.51.132
ORD-e680949283,CUST-b08ec16e32,ADI-SUPER-BLK-42,sneakers,10,51.0,2026-06-10 00:22:04.439783,0.4,DEV-3268eccbf1,PAY-9672016c91,ADDR-ccb36061b6,75.192.81.146
ORD-9740a5e387,CUST-262fd7a60a,ADI-GAZL-BLU-42,sneakers,10,60.0,2026-06-10 00:22:09.462372,0.4,DEV-126986b5ab,PAY-f8314da672,ADDR-df80359d17,154.38.7.81
ORD-48884db1ab,CUST-4b1fef0d82,ADI-GAZL-BLU-42,sneakers,15,60.0,2026-06-10 00:22:21.592270,0.4,DEV-6ec5c9f3a4,PAY-3491c46056,ADDR-0fc9a722c0,90.200.200.19
ORD-17ef870ca3,CUST-60e99d30c0,ADI-SUPER-BLK-42,sneakers,8,51.0,2026-06-10 00:22:29.242515,0.4,DEV-0f0ed5fd2b,PAY-b344cd2c85,ADDR-4c6a3e9781,82.58.208.68
ORD-a0d6974e67,CUST-b61832e1e9,ADI-GAZL-BLU-42,sneakers,10,60.0,2026-06-10 00:22:31.626771,0.4,DEV-c29fd21a47,PAY-e37d4393d5,ADDR-8c69b79620,147.64.50.84
ORD-327ef54679,CUST-cfedc6c09a,ADI-SAMBA-BLK-42,sneakers,15,54.0,2026-06-10 00:22:39.095421,0.4,DEV-ac3132eb9c,PAY-808b765a88,ADDR-ab15cddcca,63.98.83.76
ORD-6b2bcccc06,CUST-494f67bf5d,ADI-SAMBA-BLK-42,sneakers,20,54.0,2026-06-10 00:22:49.007313,0.4,DEV-8f424e55a2,PAY-8e7b8a2f6c,ADDR-58a4a9d012,91.26.132.26
ORD-16835bfde1,CUST-5390b2b1ab,ADI-SUPER-BLK-42,sneakers,8,51.0,2026-06-10 00:23:44.094681,0.4,DEV-9f441a8a2a,PAY-22b04f7155,ADDR-26ee1d4e75,123.34.57.148
ORD-0a2dca1922,CUST-ea7a59da78,ADI-SUPER-BLK-42,sneakers,10,51.0,2026-06-10 00:24:17.257493,0.4,DEV-ccffba883d,PAY-9f4921cf13,ADDR-9eb5d4e3e0,2.191.114.130
ORD-15dd4ea95d,CUST-a387f6d10d,ADI-SUPER-BLK-42,sneakers,8,51.0,2026-06-10 00:24:27.523967,0.4,DEV-9b72562279,PAY-97a15bb6ec,ADDR-60b00074dc,209.224.32.7
ORD-a7cef3081d,CUST-7173795d6c,ADI-SUPER-BLK-42,sneakers,20,51.0,2026-06-10 00:24:33.300369,0.4,DEV-915675474b,PAY-338511d806,ADDR-da763f9e04,96.84.154.241
ORD-4cf2972acc,CUST-0028af661e,ADI-GAZL-BLU-42,sneakers,10,60.0,2026-06-10 00:24:36.740443,0.4,DEV-8030875de6,PAY-eb531dd106,ADDR-2afa9485ac,72.68.138.224
ORD-e1e26ee57c,CUST-156d8b1440,ADI-SUPER-BLK-42,sneakers,8,51.0,2026-06-10 00:24:48.002653,0.4,DEV-6deffb85e3,PAY-a1ff0a5585,ADDR-3de7f6f6fd,186.151.92.11
ORD-acd8d52e2a,CUST-c497de46dd,ADI-SAMBA-BLK-42,sneakers,8,54.0,2026-06-10 00:25:18.905589,0.4,DEV-05d1206a14,PAY-d822728d49,ADDR-dfdf869875,136.21.229.247
ORD-af6422d8f5,CUST-c9b6af2e9a,ADI-GAZL-BLU-42,sneakers,10,60.0,2026-06-10 00:25:25.329685,0.4,DEV-952b0aa1e2,PAY-d73a1cbdd2,ADDR-96d834e1f4,155.104.18.86
ORD-24ec6cdbc3,CUST-2ece5bd59d,ADI-SUPER-BLK-42,sneakers,15,51.0,2026-06-10 00:25:27.011079,0.4,DEV-82fe6d016c,PAY-503e1a6e8e,ADDR-ed829f3ff9,136.255.207.8
ORD-ab7c9c514f,CUST-bc790ee778,ADI-SAMBA-BLK-42,sneakers,12,54.0,2026-06-10 00:25:28.058305,0.4,DEV-fa399fe463,PAY-e1ded0631b,ADDR-424cd7d351,43.140.66.75
ORD-5cf5ddf4cd,CUST-3dc912457a,ADI-SAMBA-BLK-42,sneakers,8,54.0,2026-06-10 00:26:14.207865,0.4,DEV-80a2679b6a,PAY-096d7b14b6,ADDR-908532e4d1,70.31.97.43
ORD-bb39daf22e,CUST-fb22c3a0ab,ADI-SAMBA-BLK-42,sneakers,20,54.0,2026-06-10 00:26:14.881254,0.4,DEV-fb57bcce4a,PAY-208dbfb0ee,ADDR-db67c22aa9,206.21.168.124
ORD-5ea03efef9,CUST-cebf5df688,ADI-GAZL-BLU-42,sneakers,10,60.0,2026-06-10 00:26:17.410131,0.4,DEV-bfbb05f582,PAY-104868d050,ADDR-fb93fa7e44,96.42.211.130
ORD-bf21e96685,CUST-4bf99279d3,ADI-SUPER-BLK-42,sneakers,8,51.0,2026-06-10 00:26:42.573512,0.4,DEV-de5398c8c1,PAY-36fcb39bd6,ADDR-40f0e6e9be,108.124.107.212
ORD-4c05789ae3,CUST-ec3ea12b19,ADI-GAZL-BLU-42,sneakers,20,60.0,2026-06-10 00:26:57.684635,0.4,DEV-49721d1ea4,PAY-b6d67a1513,ADDR-31580facfa,119.7.168.193
ORD-5d09eceb36,CUST-5b7272651d,ADI-SUPER-BLK-42,sneakers,8,51.0,2026-06-10 00:27:17.180273,0.4,DEV-999fc23499,PAY-716a0f103e,ADDR-641915de15,156.248.204.190
ORD-beeb96a97f,CUST-d2ec48fae8,ADI-GAZL-BLU-42,sneakers,10,60.0,2026-06-10 00:27:35.356765,0.4,DEV-990eaeb0e6,PAY-49cf483f60,ADDR-59f602cb7f,131.8.54.194
ORD-8476f4ca2a,CUST-5d81fc4838,ADI-GAZL-BLU-42,sneakers,20,60.0,2026-06-10 00:27:37.170923,0.4,DEV-7c8b1f24dc,PAY-94fade31a9,ADDR-1de913eff5,121.210.172.114
ORD-d37d29e3ff,CUST-81a85f24db,ADI-SAMBA-BLK-42,sneakers,10,54.0,2026-06-10 00:28:02.905327,0.4,DEV-852453ab4f,PAY-42a13a0e0a,ADDR-e7ffdccfb4,179.204.78.220
ORD-ddc83e77ef,CUST-1d6bf6bc4f,ADI-SUPER-BLK-42,sneakers,12,51.0,2026-06-10 00:28:05.410359,0.4,DEV-7776155071,PAY-aee58e0c23,ADDR-b1a6fe6729,64.163.24.47
ORD-2f6587947a,CUST-b647e71070,ADI-GAZL-BLU-42,sneakers,10,60.0,2026-06-10 00:28:13.509015,0.4,DEV-91ea4ad061,PAY-efe75a9cb2,ADDR-a4f8fd9830,23.55.176.209
ORD-f482514c80,CUST-dd1f0d37ca,ADI-GAZL-BLU-42,sneakers,10,60.0,2026-06-10 00:28:14.811835,0.4,DEV-8ab0e62dc2,PAY-184c413c2f,ADDR-3b74219fb9,48.207.10.101
ORD-08217c2200,CUST-036bdddfb2,ADI-GAZL-BLU-42,sneakers,10,60.0,2026-06-10 00:28:18.647296,0.4,DEV-efec00f0fd,PAY-64a6243318,ADDR-eca03bf9d3,214.64.230.164
ORD-fcb56ca542,CUST-05107927c1,ADI-GAZL-BLU-42,sneakers,15,60.0,2026-06-10 00:28:50.132649,0.4,DEV-a801b3c918,PAY-e6908c9806,ADDR-cff0d16c81,43.224.196.144
ORD-f2128a8f8f,CUST-22bd45050a,ADI-GAZL-BLU-42,sneakers,8,60.0,2026-06-10 00:29:07.534232,0.4,DEV-367748c71e,PAY-7365e869c7,ADDR-677ee67245,21.111.35.67
ORD-3d4740c7cb,CUST-485048a850,ADI-SAMBA-BLK-42,sneakers,12,54.0,2026-06-10 00:29:37.636348,0.4,DEV-7771285090,PAY-3ec4a1fa0a,ADDR-4faec06829,43.27.190.166
ORD-88ec9a36af,CUST-c091cec441,ADI-GAZL-BLU-42,sneakers,10,60.0,2026-06-10 00:29:43.203023,0.4,DEV-94f52343eb,PAY-6c73dd5170,ADDR-5693fa2fda,105.19.63.99
ORD-08ff7a2f77,CUST-37adee5206,ADI-TEE-WHT-M,apparel,6,30.0,2026-06-10 01:08:40.223917,0.0,DEV-d423b3a07e,PAY-6e7b85a6ac,ADDR-a625a9130a,107.184.241.205
ORD-1f04b62a01,CUST-8a11aaa432,ADI-TEE-WHT-M,apparel,1,30.0,2026-06-10 02:11:41.841746,0.0,DEV-dbc7fcffd5,PAY-c146ccc189,ADDR-b5ba1ca8e3,130.37.158.119
ORD-bf57223088,CUST-0fe0851f8e,ADI-TEE-WHT-M,apparel,5,30.0,2026-06-10 03:13:46.919580,0.0,DEV-eab207bbc4,PAY-23bf43fd2a,ADDR-8aa9855352,83.28.36.141
ORD-f355fe631b,CUST-c140804e10,ADI-GAZL-BLU-42,sneakers,1,100.0,2026-06-10 03:40:50.585265,0.0,DEV-23146421f3,PAY-fbd85393bc,ADDR-d3814f24e7,192.200.151.246
ORD-007e398c72,CUST-f4c117fc46,ADI-CAP-BLK,accessory,1,25.0,2026-06-10 04:29:22.316319,0.0,DEV-c28dd6ac2f,PAY-a4ee3e231e,ADDR-5b33c014e1,18.111.210.78
ORD-423dae1fff,CUST-d2e8edf245,ADI-GAZL-BLU-42,sneakers,3,60.0,2026-06-10 05:56:06.193360,0.4,DEV-7052f439fb,PAY-d9c6d6d32d,ADDR-a7e4b309eb,14.184.220.50
ORD-8ad3adaef0,CUST-455263428d,ADI-CAP-BLK,accessory,1,25.0,2026-06-10 07:12:23.254811,0.0,DEV-688968b1a6,PAY-d25589404e,ADDR-ee4dc43ed4,44.92.150.25
ORD-5fbde9e36c,CUST-67c1559415,ADI-SAMBA-WHT-42,sneakers,4,90.0,2026-06-10 09:07:41.391823,0.0,DEV-60678ee0b9,PAY-b93f944b57,ADDR-838cb7b747,201.50.68.209
ORD-49bc7862b2,CUST-c09421daaa,ADI-TEE-WHT-M,apparel,1,30.0,2026-06-10 10:09:15.442179,0.0,DEV-894034fca4,PAY-8d12077dd8,ADDR-79c0c06a85,128.239.255.226
ORD-80c2b5d3e3,CUST-8f2529772a,ADI-GAZL-BLU-42,sneakers,1,100.0,2026-06-10 11:00:24.590916,0.0,DEV-26d3e0e83a,PAY-c95eee6c90,ADDR-544e54cc15,98.43.151.205
ORD-49eeed53ab,CUST-7d363d9b8a,ADI-GAZL-BLU-42,sneakers,8,100.0,2026-06-10 14:12:09.868134,0.0,DEV-fe5c792552,PAY-53de8e4306,ADDR-b28c9cc1a0,6.166.19.118
ORD-581c0c97c7,CUST-29d9e35cca,ADI-SAMBA-WHT-42,sneakers,3,90.0,2026-06-10 14:33:58.741406,0.0,DEV-ce9a514cc2,PAY-9fd52f9b02,ADDR-4835bbc8aa,206.6.159.82
ORD-1bae847863,CUST-9ee54f6869,ADI-GAZL-BLU-42,sneakers,1,100.0,2026-06-10 14:58:41.709462,0.0,DEV-2f1f018f4a,PAY-51fccac434,ADDR-1601253d74,55.105.142.193
ORD-33a6d39d68,CUST-4d2ab6d86c,ADI-CAP-BLK,accessory,1,25.0,2026-06-10 15:03:12.211925,0.0,DEV-983269d132,PAY-7e4afc355d,ADDR-458655e145,81.9.106.148
ORD-0ff362384b,CUST-9810a7d4f4,ADI-TRACK-BLK-M,apparel,2,70.0,2026-06-10 15:10:00.055186,0.0,DEV-937c027b6f,PAY-95d5c89757,ADDR-3d276acc56,9.189.111.114
ORD-9a17fb1d6a,CUST-e441ec9fc8,ADI-SAMBA-BLK-42,sneakers,3,90.0,2026-06-10 15:35:37.634870,0.0,DEV-7243bdd3de,PAY-2c90db6f2e,ADDR-ac71c5b619,219.158.140.217
ORD-bfb2f1f7ef,CUST-657d470541,ADI-SAMBA-BLK-42,sneakers,1,90.0,2026-06-10 17:37:30.959727,0.0,DEV-4d3b72f262,PAY-ad867986ee,ADDR-0e1dbdd6c1,206.254.162.70
ORD-821fa6d511,CUST-71144f6279,ADI-TEE-WHT-M,apparel,4,30.0,2026-06-10 18:12:13.763317,0.0,DEV-50cce8b1eb,PAY-8f6ffa8f05,ADDR-7774813a32,84.248.227.118
ORD-27cc0d9bd9,CUST-874f1b97eb,ADI-SUPER-BLK-42,sneakers,1,85.0,2026-06-10 18:43:19.249701,0.0,DEV-bdefc3f08b,PAY-af8bfe3f35,ADDR-bcb6e08dfe,155.209.56.31
ORD-960f66ca1b,CUST-6c8ba8e098,ADI-TRACK-NVY-M,apparel,1,60.0,2026-06-10 19:20:46.708378,0.0,DEV-35d5d28971,PAY-d96c76927e,ADDR-6ef67dc99b,159.128.70.161
ORD-9f12195cbb,CUST-c5865f693c,ADI-TRACK-NVY-M,apparel,1,60.0,2026-06-10 20:34:31.870655,0.0,DEV-28c1ffaf00,PAY-b37c97e410,ADDR-19b1a1e295,130.240.253.223
ORD-1799bb09ff,CUST-ca80b4be2f,ADI-TEE-WHT-M,apparel,1,30.0,2026-06-10 20:58:34.379883,0.0,DEV-e148583725,PAY-7bcb0aa636,ADDR-d5aed600fc,127.240.146.138
ORD-6be9c2178c,CUST-ee9b03e689,ADI-TRACK-BLK-M,apparel,3,70.0,2026-06-10 21:17:18.092241,0.0,DEV-770b57a9fd,PAY-81ba5ebb9b,ADDR-259aab91be,13.152.183.229
ORD-d183f72d4a,CUST-a8ed85a966,ADI-SAMBA-WHT-42,sneakers,4,90.0,2026-06-10 21:17:47.881520,0.0,DEV-9fbf2a1c51,PAY-e2fecabc4a,ADDR-be16b0e5ae,54.200.51.126
ORD-a7004be06e,CUST-8a2d855044,ADI-TRACK-BLK-M,apparel,1,70.0,2026-06-10 22:18:37.518683,0.0,DEV-1ced48525f,PAY-db3c20b964,ADDR-4dcc3df7a7,179.214.79.227
ORD-d23902f98f,CUST-4a69ac4944,ADI-TEE-WHT-M,apparel,3,30.0,2026-06-10 23:59:29.276096,0.0,DEV-7ded561e66,PAY-b2be6758dc,ADDR-4eddad5942,183.221.212.218
ORD-e9e2ba8997,CUST-5e0d22f1fa,ADI-SAMBA-BLK-42,sneakers,3,90.0,2026-06-11 03:19:31.913440,0.0,DEV-c1e190e2b9,PAY-8d003e13e3,ADDR-43cacf5e45,165.62.191.241
ORD-d3e107cf1b,CUST-419fbf4e2a,ADI-SAMBA-BLK-42,sneakers,3,90.0,2026-06-11 04:00:41.322621,0.0,DEV-16021e4080,PAY-b8df73a019,ADDR-a61d7d699b,49.52.140.132
ORD-557cac1ae7,CUST-4e8ea643f3,ADI-SAMBA-BLK-42,sneakers,1,90.0,2026-06-11 05:59:21.672490,0.0,DEV-824f001c5b,PAY-229a85f430,ADDR-9435307fbf,171.127.113.156
ORD-7139d8e4d2,CUST-f2b85f302e,ADI-SAMBA-BLK-42,sneakers,1,90.0,2026-06-11 06:02:09.043802,0.0,DEV-b8985e431e,PAY-dc1e7293e2,ADDR-07059ecb51,59.194.125.128
ORD-e70cf48e89,CUST-587736cfc4,ADI-TEE-WHT-M,apparel,1,30.0,2026-06-11 08:43:16.485387,0.0,DEV-3ad71ab02b,PAY-eb653a0b1a,ADDR-05a0a001c8,148.2.133.45
ORD-e8e6505d16,CUST-49c5689aa8,ADI-TRACK-BLK-M,apparel,4,70.0,2026-06-11 08:55:25.230384,0.0,DEV-f8f03f401e,PAY-4a0de34d78,ADDR-70a17431c5,116.195.11.243
ORD-9f63d53532,CUST-82a7b7af84,ADI-CAP-BLK,accessory,3,25.0,2026-06-11 09:12:25.341734,0.0,DEV-c067b72256,PAY-28debb02c9,ADDR-f284ee1c21,148.161.32.69
ORD-d13dfe0138,CUST-8435611603,ADI-TRACK-NVY-M,apparel,2,60.0,2026-06-11 09:24:05.495487,0.0,DEV-d56f9146e0,PAY-e5c749a4c3,ADDR-8a26c33983,146.194.172.8
ORD-c55b09c286,CUST-5dd146bd8c,ADI-TRACK-BLK-M,apparel,1,70.0,2026-06-11 09:35:25.715973,0.0,DEV-cdfb0d0827,PAY-dd332fde9f,ADDR-c58f42e181,122.134.74.136
ORD-89a97d2d21,CUST-b04f72821e,ADI-CAP-BLK,accessory,1,25.0,2026-06-11 10:08:32.040054,0.0,DEV-a84e193705,PAY-5771987dc3,ADDR-88ddc18df3,160.209.198.60
ORD-1b77993d16,CUST-0803942156,ADI-GAZL-BLU-42,sneakers,1,100.0,2026-06-11 11:12:28.457682,0.0,DEV-4f975215ba,PAY-c337b7c1cb,ADDR-8ceefe1756,100.15.143.58
ORD-21ab5467df,CUST-a7735a9eb0,ADI-TRACK-BLK-M,apparel,4,70.0,2026-06-11 13:27:30.712412,0.0,DEV-94be722738,PAY-b3f920d3d0,ADDR-6200c75e52,20.48.207.145
ORD-2d1861bb1b,CUST-b14cc24930,ADI-TRACK-NVY-M,apparel,1,60.0,2026-06-11 15:02:58.248149,0.0,DEV-09bd7ab2e0,PAY-f8c818cc4d,ADDR-95dd78abde,81.60.254.191
ORD-8aef552936,CUST-5e4f86b35d,ADI-TRACK-NVY-M,apparel,1,60.0,2026-06-11 15:11:46.823728,0.0,DEV-0cedfe17f4,PAY-0c9fa3312f,ADDR-01e8fae755,128.15.195.175
ORD-591800ba18,CUST-2396bf58bb,ADI-TRACK-NVY-M,apparel,1,60.0,2026-06-11 15:27:07.107151,0.0,DEV-bd992aefcf,PAY-6b65b15ff5,ADDR-24aa6ff9e0,31.126.115.17
ORD-d8c63db05e,CUST-9077543e9b,ADI-TRACK-BLK-M,apparel,1,70.0,2026-06-11 17:04:10.629055,0.0,DEV-fc856bbdf3,PAY-91629916eb,ADDR-8205bbbacd,80.74.75.121
ORD-a8d27cc498,CUST-f3bcdb46c4,ADI-TRACK-BLK-M,apparel,1,70.0,2026-06-11 17:18:54.898142,0.0,DEV-cc4126dcd3,PAY-5699699450,ADDR-be822fe0cc,12.66.91.224
ORD-30199e61af,CUST-87aaa08d3b,ADI-TRACK-BLK-M,apparel,3,70.0,2026-06-11 17:38:25.551047,0.0,DEV-252057f9dd,PAY-ab81371ceb,ADDR-c0bcc5708e,178.78.82.61
ORD-ea05316225,CUST-5e4f86b35d,ADI-SAMBA-WHT-42,sneakers,1,90.0,2026-06-11 18:36:49.029661,0.0,DEV-0cedfe17f4,PAY-0c9fa3312f,ADDR-01e8fae755,128.15.195.175
ORD-0560cfd7a7,CUST-85890ab886,ADI-SAMBA-BLK-42,sneakers,5,90.0,2026-06-11 18:59:50.847044,0.0,DEV-e4382b6c3c,PAY-dd51f553d7,ADDR-3770dae522,149.191.65.159
ORD-4a15ca5334,CUST-dbd0903d32,ADI-SUPER-BLK-42,sneakers,1,85.0,2026-06-11 20:07:18.100157,0.0,DEV-2e71eaea1e,PAY-9338ec4de6,ADDR-f4b063e07c,166.101.120.82
ORD-ba88fa94cb,CUST-af01aa6cb1,ADI-CAP-BLK,accessory,1,25.0,2026-06-11 20:36:26.800522,0.0,DEV-96f36334be,PAY-fe586d37f3,ADDR-f92c016abb,113.216.221.195
ORD-410b28f901,CUST-55b89f4b9f,ADI-GAZL-BLU-42,sneakers,5,100.0,2026-06-11 22:59:32.568631,0.0,DEV-d3c10dce86,PAY-5c04b0fbe9,ADDR-7341a7a5b9,78.153.221.170
ORD-1f3868532a,CUST-fc3e042eca,ADI-TRACK-NVY-M,apparel,2,60.0,2026-06-12 00:13:42.075986,0.0,DEV-6e7221ba12,PAY-50e3479a1c,ADDR-3898086dc2,107.68.198.63
ORD-6b3e4277bf,CUST-79ef8564c2,ADI-GAZL-BLU-42,sneakers,1,100.0,2026-06-12 00:59:46.324993,0.0,DEV-ad310e3c34,PAY-594c9ce018,ADDR-039a2c58be,142.47.166.222
ORD-489d5874fe,CUST-062953e23e,ADI-TRACK-NVY-M,apparel,1,60.0,2026-06-12 01:31:50.528088,0.0,DEV-35c8f4934c,PAY-b218ac4cd1,ADDR-a75bf2a12c,198.52.59.59
ORD-b1ee5b232b,CUST-44c733279c,ADI-GAZL-BLU-42,sneakers,5,100.0,2026-06-12 03:35:22.775970,0.0,DEV-370549cce6,PAY-69ce9ec56c,ADDR-94720b04e9,128.74.234.238
ORD-585514f7d3,CUST-c5fa60e391,ADI-CAP-BLK,accessory,4,25.0,2026-06-12 03:35:46.424496,0.0,DEV-63a7f4ba54,PAY-f26c925d0f,ADDR-1b16204701,5.58.236.46
ORD-c095a9aef1,CUST-d0c911203f,ADI-SUPER-BLK-42,sneakers,1,85.0,2026-06-12 03:50:51.078476,0.0,DEV-83c909c255,PAY-3cbea4ee03,ADDR-b746134035,95.169.56.251
ORD-6a0bf10b06,CUST-67c1559415,ADI-GAZL-BLU-42,sneakers,5,100.0,2026-06-12 04:01:52.918549,0.0,DEV-60678ee0b9,PAY-b93f944b57,ADDR-838cb7b747,5.245.204.21
ORD-1f4d4348cf,CUST-4d3de0e742,ADI-TRACK-BLK-M,apparel,3,70.0,2026-06-12 04:07:18.616981,0.0,DEV-6d3c8e7c49,PAY-5cbe5b57c6,ADDR-0b52432702,45.108.154.132
ORD-9737597b5f,CUST-0932ec9712,ADI-SAMBA-WHT-42,sneakers,1,90.0,2026-06-12 06:13:06.344232,0.0,DEV-c94036cf8e,PAY-bab213ac54,ADDR-b4c679cbe8,181.145.213.178
ORD-8289784357,CUST-7285d1425b,ADI-TRACK-NVY-M,apparel,1,60.0,2026-06-12 06:39:33.458942,0.0,DEV-49b147e9bb,PAY-916d4ee2c4,ADDR-f7462ab597,118.8.63.238
