customer_id,account_created,device_id,payment_fingerprint,shipping_address_id,segment,ring_id,ring_style,home_ip,uses_vpn
CUST-4a667dda06,2025-11-13 17:36:45.191321,DEV-0b8cfa4cb0,PAY-a7bb55f0cd,ADDR-8595482b3d,solo_reseller,,,161.63.10.212,False
CUST-d07da2c108,2026-02-24 08:59:46.270726,DEV-62519dac21,PAY-c7b67bb859,ADDR-4e8725f809,solo_reseller,,,215.212.72.1,True
CUST-eb519268b5,2024-04-02 06:43:47.324498,DEV-3390505bc2,PAY-dde1d3bc04,ADDR-a88486c5aa,solo_reseller,,,38.180.146.58,False
CUST-2005b682cb,2025-02-06 16:13:44.790535,DEV-185655c095,PAY-d0a87a0be8,ADDR-78963f9f0a,solo_reseller,,,184.57.251.44,False
CUST-68cf2060a4,2024-07-05 12:36:47.945419,DEV-e507cc3161,PAY-7171b2c0eb,ADDR-73210dcd50,solo_reseller,,,73.182.39.158,False
CUST-b7493cac99,2026-01-16 16:53:14.252520,DEV-c8da3ea792,PAY-8ef73052a7,ADDR-43f97a8f03,solo_reseller,,,22.22.77.46,False
CUST-c8a4c552a5,2026-01-11 07:36:50.710092,DEV-dbd5916a2e,PAY-2a02289ead,ADDR-ef1549136a,solo_reseller,,,109.76.154.160,True
CUST-948f15ec70,2024-09-01 17:47:25.825979,DEV-32f50a88e5,PAY-82beaef32b,ADDR-b3ffa4ff50,solo_reseller,,,128.188.135.208,True
CUST-a3f3d82473,2025-04-01 09:09:01.176155,DEV-f2d43414a4,PAY-2d5519a058,ADDR-25e2ab9fba,solo_reseller,,,221.76.75.82,False
CUST-801e780465,2026-02-03 19:20:41.205836,DEV-4b16f481f1,PAY-6c40c478c8,ADDR-644028f181,solo_reseller,,,123.34.57.148,False
CUST-9baafa5f94,2026-04-03 14:36:25.031198,DEV-ed23be65f7,PAY-038bab2ef9,ADDR-e026a8a8ac,solo_reseller,,,83.65.93.197,True
CUST-4bcf92ffba,2026-01-08 01:21:05.510706,DEV-2d97ec0efc,PAY-f1755284d8,ADDR-bbf27c8932,solo_reseller,,,178.211.170.36,False
CUST-46e215289d,2025-01-23 08:36:13.055677,DEV-a4ca5ec7b0,PAY-e5814f5c42,ADDR-f6d0938ddd,solo_reseller,,,108.254.252.137,True
CUST-61c327c972,2025-12-20 07:46:37.760363,DEV-0559d39ae0,PAY-dac52ffb89,ADDR-6dcb39cbd4,solo_reseller,,,184.215.112.180,True
CUST-7bdf839fe5,2026-01-16 23:00:55.913073,DEV-bad0c42215,PAY-cd9d77f96e,ADDR-1ee4038e75,solo_reseller,,,218.8.185.143,True
CUST-6a9e8211e0,2025-11-30 01:18:25.576981,DEV-6fc318d68c,PAY-8d0107fa2d,ADDR-bac45c9c86,solo_reseller,,,90.184.71.76,True
CUST-bb33370986,2026-04-26 09:40:18.385560,DEV-7756ddc709,PAY-4886eb7ba8,ADDR-8244d2aeb8,solo_reseller,,,108.124.107.212,False
CUST-602691100e,2026-04-07 20:51:23.824285,DEV-6b445957b3,PAY-7367f19d37,ADDR-9982bdbae4,solo_reseller,,,179.73.193.188,True
CUST-e221bd4cfe,2026-05-23 15:09:44.966090,DEV-f50ae402cc,PAY-09021612c1,ADDR-5e3902e7fa,solo_reseller,,,180.54.37.123,True
CUST-5299456d15,2025-05-05 02:58:49.090767,DEV-2925160a45,PAY-f2fd0185db,ADDR-173841e276,solo_reseller,,,94.72.40.63,True
CUST-daa3ee4fe6,2026-03-01 12:40:59.157709,DEV-b27377d8b1,PAY-0da9036955,ADDR-2f419cd85b,solo_reseller,,,39.93.240.191,False
CUST-2b08bdfc3b,2026-02-20 18:20:53.484699,DEV-21b4dd803e,PAY-1682fc6c40,ADDR-b947a3cbcf,solo_reseller,,,121.210.172.114,False
CUST-03c73298eb,2025-02-11 18:23:11.166678,DEV-1f7e59ec84,PAY-475bf5e876,ADDR-490993928d,solo_reseller,,,40.30.16.155,True
CUST-b39a941abc,2024-11-13 13:10:20.528861,DEV-0471203407,PAY-437518ab64,ADDR-a481ef4d40,solo_reseller,,,214.216.232.142,True
CUST-23cab315de,2025-12-26 04:35:38.310470,DEV-7140c26557,PAY-cc2b1c0812,ADDR-74e1c17093,solo_reseller,,,79.116.216.239,False
CUST-6c25d83ab3,2026-05-25 08:32:11.541092,DEV-0b9443076b,PAY-a480c0c407,ADDR-f74e205884,solo_reseller,,,33.108.205.159,False
CUST-7475b9b56d,2026-01-23 09:08:47.153576,DEV-2788426eef,PAY-a2bf3f3c28,ADDR-67459f8218,solo_reseller,,,144.39.239.123,False
CUST-98b19be9dc,2026-03-16 19:07:47.297719,DEV-173133c999,PAY-1a5ff371dc,ADDR-07b9c8eafa,solo_reseller,,,43.27.190.166,False
CUST-c5025f75c6,2025-12-28 16:23:40.499674,DEV-f4452895de,PAY-6f3b83fe55,ADDR-86fdea584e,solo_reseller,,,93.171.14.62,True
CUST-c0de4d0c2d,2026-02-23 17:30:08.249418,DEV-b0c7a4ec68,PAY-1d69e01722,ADDR-4350d1cfe2,solo_reseller,,,153.5.158.49,True
CUST-07e750bbc3,2026-03-16 01:28:49.308857,DEV-f524f6277c,PAY-80ec338c62,ADDR-2defb5e190,solo_reseller,,,69.43.22.145,True
CUST-276941796e,2024-11-04 09:20:34.267275,DEV-18967e7a3c,PAY-261b387bf6,ADDR-8e37f8709b,solo_reseller,,,24.158.4.252,True
CUST-37fb9c792d,2025-12-31 07:18:25.150796,DEV-6f6415be5a,PAY-84eaa7f293,ADDR-0ed8be5d52,solo_reseller,,,50.161.200.186,True
CUST-921b111f51,2025-11-29 04:45:54.450704,DEV-ff4eb99e2e,PAY-ef84f7946f,ADDR-33286a7cb2,solo_reseller,,,85.208.51.129,False
CUST-6cff7afa24,2024-05-31 14:06:19.811396,DEV-f20bc94f9b,PAY-329e2d1d95,ADDR-0ff65fa6a4,solo_reseller,,,98.244.19.75,False
CUST-8cbe6a014e,2026-03-25 07:09:53.523021,DEV-e3683c3823,PAY-95bf2bafa0,ADDR-7b766abfdb,solo_reseller,,,161.47.118.227,True
CUST-e1094161bb,2026-03-25 02:33:25.472265,DEV-ca85cdb3d3,PAY-82b34f8738,ADDR-4bb3f7b24b,solo_reseller,,,184.82.174.115,True
CUST-510aaaf9a8,2024-08-28 08:09:12.946205,DEV-05b917d72c,PAY-d024d6ecdc,ADDR-5015da936d,solo_reseller,,,220.220.20.229,True
CUST-c2f7aebdab,2026-03-25 09:40:56.338737,DEV-33a0c25fa9,PAY-f16b676399,ADDR-9ddaaec36e,solo_reseller,,,157.38.78.146,True
CUST-a3e97c288c,2026-02-14 11:30:54.122979,DEV-eb9d1d047f,PAY-1721bb3636,ADDR-ec67751033,solo_reseller,,,37.158.44.128,False
CUST-b2d56f5e2e,2026-01-06 21:08:32.096126,DEV-6ebd498801,PAY-2e167b21e5,ADDR-75acc590ce,solo_reseller,,,42.34.143.148,False
CUST-bc587f0f90,2025-11-20 17:42:55.358566,DEV-29cf0e8e0b,PAY-1cbf2386d0,ADDR-10a5cd2b20,solo_reseller,,,198.235.132.253,True
CUST-03f608beb7,2025-12-25 18:22:21.250587,DEV-2b2705fff7,PAY-9b58008852,ADDR-b416f95d0a,solo_reseller,,,167.71.63.249,False
CUST-2e010eb876,2025-11-10 07:32:48.884108,DEV-2bbe07bc2f,PAY-237bfc4d1f,ADDR-a0d389f53d,solo_reseller,,,103.209.66.113,False
CUST-db3bb8675d,2026-04-28 09:58:17.918455,DEV-e45a598beb,PAY-403a085a0b,ADDR-0003abfdae,solo_reseller,,,96.42.211.130,False
CUST-2f8a2e9d67,2026-05-05 06:08:22.051503,DEV-30df5ca315,PAY-83e5115deb,ADDR-bf4243c124,solo_reseller,,,11.29.125.180,False
CUST-151a2047c6,2024-03-25 17:35:47.147784,DEV-9fbb788beb,PAY-547bb0d20f,ADDR-599a52da2b,solo_reseller,,,75.192.81.146,False
CUST-8311f4d756,2025-11-17 07:48:45.115984,DEV-de6a9d4816,PAY-0bfd3a8173,ADDR-ecdf7b3002,solo_reseller,,,119.47.178.120,True
CUST-374c51470f,2026-02-22 08:59:00.265077,DEV-f7b3331f05,PAY-632e5933e3,ADDR-cc86f9c8e4,solo_reseller,,,28.43.92.188,False
CUST-ae6c3341ca,2026-05-22 12:07:21.542066,DEV-28c779c05c,PAY-bd98f343cd,ADDR-bf9fcd01d7,solo_reseller,,,111.102.205.85,True
CUST-e3f297959f,2026-01-12 21:48:52.769771,DEV-0a72491dfe,PAY-978f08a75c,ADDR-c0b281299b,solo_reseller,,,55.243.58.72,False
CUST-620c6e6404,2026-02-24 11:12:33.687025,DEV-34e027157f,PAY-74ce923f59,ADDR-00756fcc80,solo_reseller,,,38.109.163.146,False
CUST-1421a9cd2d,2026-03-08 05:25:48.588127,DEV-c67e3cccb0,PAY-906bdbdf95,ADDR-88cec370f7,solo_reseller,,,207.185.220.251,True
CUST-51f282eef0,2025-11-13 08:33:02.433824,DEV-3138da46f6,PAY-c38d1f0c5f,ADDR-c35133877c,solo_reseller,,,195.216.138.65,False
CUST-4e6d5634b8,2025-11-19 13:18:00.246440,DEV-190fed3d89,PAY-05afe78a1b,ADDR-5511eb6277,solo_reseller,,,104.41.152.224,True
CUST-c1cc85c767,2026-05-03 23:17:49.969316,DEV-621c401356,PAY-d6af75dbc9,ADDR-2a1d064eb3,solo_reseller,,,172.132.94.213,False
CUST-9be16b6332,2026-05-08 22:34:52.332895,DEV-c696f8b692,PAY-cec3b14bf1,ADDR-0a042b397b,solo_reseller,,,193.152.84.51,False
CUST-9d39ed1307,2026-01-29 00:16:09.957896,DEV-ac9e0bc641,PAY-d77b2abbab,ADDR-e9f559abc0,solo_reseller,,,177.82.223.91,False
CUST-d31770bb34,2024-12-15 01:10:27.413897,DEV-4047f32ba0,PAY-ce85a1313e,ADDR-8f23f71f45,solo_reseller,,,144.101.39.186,False
CUST-0b0845fa02,2026-03-11 11:13:20.516891,DEV-6ec8c9c541,PAY-b11eaeb006,ADDR-8b8e4be35e,solo_reseller,,,211.162.7.39,True
CUST-c25e012b08,2025-06-03 21:28:58.170138,DEV-3c9944f88b,PAY-cfb4e0f4ec,ADDR-85e7cee635,solo_reseller,,,82.58.208.68,False
CUST-de311276c8,2025-11-02 18:31:53.514645,DEV-5a4e9c8b14,PAY-96d8ec51fd,ADDR-1e587f95ad,solo_reseller,,,214.64.230.164,False
CUST-5acd170d32,2024-05-06 19:11:29.380813,DEV-5f52172e3e,PAY-1fd70c8b5e,ADDR-e25c951608,solo_reseller,,,49.215.85.154,True
CUST-1bf1c3ea14,2026-01-14 02:21:04.292082,DEV-ac6d1cb97b,PAY-8f219f1767,ADDR-cb20fe9527,solo_reseller,,,174.7.189.209,False
CUST-4c0d2ed292,2026-01-04 09:48:00.484105,DEV-98b8b466d5,PAY-c97c3cf242,ADDR-007852be1a,solo_reseller,,,210.63.255.167,True
CUST-28ad2d556c,2024-10-02 14:31:33.716521,DEV-7972fdd9d2,PAY-915d4a4c2e,ADDR-3060ef48a9,solo_reseller,,,213.218.171.30,True
CUST-32469208d8,2024-10-23 15:31:47.321839,DEV-38d2ab138b,PAY-e0716ab4d2,ADDR-eabb6eeaf9,solo_reseller,,,142.83.223.98,True
CUST-9fe22f00b3,2026-03-20 12:24:44.098389,DEV-18a0488067,PAY-39161ff682,ADDR-2fa23070f5,solo_reseller,,,163.145.50.23,False
CUST-b4f7173502,2024-05-09 18:59:59.302709,DEV-215ad72dfe,PAY-1ef03fa431,ADDR-a103ad6be1,solo_reseller,,,158.210.53.128,False
CUST-ea0e058eae,2026-03-13 00:04:53.339286,DEV-86cc2bb810,PAY-51e091106d,ADDR-d46f1621b9,solo_reseller,,,163.227.16.171,False
CUST-320348f915,2026-01-29 08:01:47.720406,DEV-165b59f743,PAY-79b6f87a78,ADDR-97b6080b6c,solo_reseller,,,117.195.58.51,True
CUST-0701bb59b9,2025-06-11 18:13:15.144824,DEV-09a4d84fa4,PAY-f287448b5d,ADDR-cba60163bb,solo_reseller,,,204.237.211.233,True
CUST-77f07c6c25,2025-02-15 19:15:29.924512,DEV-099dc2e2d7,PAY-3e8a689a6e,ADDR-5ddda602a7,solo_reseller,,,2.191.114.130,False
CUST-4c14bd9186,2026-05-05 17:13:12.326039,DEV-c06217b4f3,PAY-4240df1c68,ADDR-74d9e3e06d,solo_reseller,,,215.212.123.2,True
CUST-fffee1723f,2024-10-02 20:11:56.849342,DEV-703384f765,PAY-4434d55699,ADDR-8997939e76,solo_reseller,,,40.191.162.86,True
CUST-75647d8f66,2026-03-02 03:49:29.020303,DEV-973f612120,PAY-bee4aeebb0,ADDR-b726e897eb,solo_reseller,,,143.200.98.158,False
CUST-f3fd37c5d6,2026-04-24 23:53:29.377348,DEV-c684b29651,PAY-7db2e55c54,ADDR-e9d1bc42c6,solo_reseller,,,148.219.65.241,False
CUST-be15a7b2e9,2026-05-26 05:52:20.634737,DEV-39dc24db96,PAY-79dd266ef9,ADDR-8bc8ff34ed,solo_reseller,,,82.81.223.60,True
CUST-9444931861,2026-04-19 05:54:24.301498,DEV-3d3e582657,PAY-ba8a565df0,ADDR-071cac7e6b,solo_reseller,,,162.200.133.215,False
CUST-a826996f77,2026-05-20 05:26:58.311263,DEV-399ac6d5da,PAY-bd961c2d82,ADDR-e6c2e78e17,solo_reseller,,,24.13.223.3,True
CUST-4dc4485bac,2026-03-06 14:10:20.952077,DEV-a3438f217c,PAY-ccb08f6ddb,ADDR-6f8810e65d,solo_reseller,,,182.40.195.7,True
CUST-a22dcfb8f1,2025-11-29 09:57:43.186215,DEV-1d6301b011,PAY-5cd93faaac,ADDR-18ca7c1709,solo_reseller,,,162.183.95.62,False
CUST-a9b4b4e2b1,2025-12-18 13:38:46.778783,DEV-364bacfba9,PAY-f1e736000a,ADDR-cf00f51921,solo_reseller,,,216.125.193.198,True
CUST-21b53688f4,2025-11-12 20:48:51.431986,DEV-d397294049,PAY-161a7e8bf5,ADDR-c952cb6d4f,stealth_reseller,,,37.11.52.29,True
CUST-e7e8e7c8d4,2026-03-07 03:18:28.754244,DEV-b7085dd61e,PAY-36792f1288,ADDR-665f5ea0f7,stealth_reseller,,,73.134.92.24,True
CUST-79380bf19f,2026-04-28 08:54:10.835541,DEV-a323bd9b5b,PAY-177a3e3416,ADDR-17c3a86e97,stealth_reseller,,,54.200.51.126,False
CUST-52e8f48cc3,2024-10-02 11:02:42.164585,DEV-97f2eaca11,PAY-37c5547bcf,ADDR-1ece9a97f7,stealth_reseller,,,161.39.107.176,False
CUST-037571cb92,2026-05-07 20:09:22.118817,DEV-8a6abc81d2,PAY-93777f07d7,ADDR-ed763eac65,stealth_reseller,,,116.82.92.77,False
CUST-7e46c08c35,2025-12-09 12:31:56.795738,DEV-f4207f7bde,PAY-650de5b556,ADDR-52f095a7ea,stealth_reseller,,,156.16.60.250,False
CUST-d575b26a52,2026-01-13 19:47:23.880314,DEV-177685aed0,PAY-319410196d,ADDR-62c0802442,stealth_reseller,,,154.2.81.134,False
CUST-db0b82f15f,2025-05-31 11:51:29.742876,DEV-5b7e281f20,PAY-bc1b4d8b24,ADDR-179d88a411,stealth_reseller,,,8.11.78.56,True
CUST-06cdea36f9,2024-05-14 22:48:49.661676,DEV-0895ac60cb,PAY-1319a76e5f,ADDR-fc5c68d2e3,stealth_reseller,,,84.70.112.22,True
CUST-db57013f77,2025-06-06 17:29:11.789863,DEV-ad7d52f790,PAY-e5965233df,ADDR-cf9a32124f,stealth_reseller,,,124.102.47.90,True
CUST-d6049fbbb6,2025-01-22 09:42:31.329444,DEV-c4fbe54a5b,PAY-7246c3aa0c,ADDR-1e1fbf367b,stealth_reseller,,,208.253.223.132,False
CUST-23900c0c40,2025-05-29 12:05:11.580035,DEV-ed645ef506,PAY-283f4aa062,ADDR-8146f22245,stealth_reseller,,,51.143.201.27,True
CUST-354ff8933f,2026-04-11 22:54:08.246993,DEV-51c8daf0f9,PAY-6ee2327211,ADDR-d814fc4a41,stealth_reseller,,,204.105.249.111,True
CUST-7cf3521fc6,2024-10-07 03:45:25.162302,DEV-57cd1c7aaa,PAY-9611e35cd2,ADDR-2f4c446acb,stealth_reseller,,,209.163.55.156,False
CUST-1bb35b940f,2025-12-13 22:35:33.729737,DEV-1b3febe91b,PAY-6eed8ff252,ADDR-8aa94aa78e,stealth_reseller,,,162.32.230.43,True
CUST-ad894ad187,2025-06-15 07:20:20.816877,DEV-16419c13e7,PAY-6a8ff228e8,ADDR-0fd28f6db6,stealth_reseller,,,105.150.180.102,True
CUST-ab13bd1e3b,2025-12-09 18:43:02.457382,DEV-b213eb2a96,PAY-35c7ac1025,ADDR-0a13bd286b,stealth_reseller,,,203.95.183.63,True
CUST-d771489d1a,2026-03-19 23:03:04.473355,DEV-ca0b316c23,PAY-8c769e0f18,ADDR-315adad5f3,stealth_reseller,,,200.160.62.3,True
CUST-adef0d8448,2025-11-04 06:56:28.185221,DEV-3a5585418a,PAY-ccb504cdc7,ADDR-0679958749,stealth_reseller,,,120.164.119.144,True
CUST-282476e600,2025-12-31 13:24:56.997743,DEV-18909ae5ad,PAY-c2a55f5c81,ADDR-e477d61bd6,stealth_reseller,,,56.52.142.184,True
CUST-7183d3c664,2026-05-06 12:08:06.084225,DEV-35c3001982,PAY-f8e8d0a41e,ADDR-fefcf677fc,stealth_reseller,,,20.215.222.82,False
CUST-dcaacdce31,2024-06-23 03:08:11.959607,DEV-0565a36104,PAY-7aee8ec775,ADDR-011d594c5d,stealth_reseller,,,127.255.23.254,True
CUST-706d8b3ff1,2025-11-27 01:03:55.715141,DEV-82a8ecb6a3,PAY-66c7b9c702,ADDR-5cb73456e1,stealth_reseller,,,154.167.196.61,False
CUST-e46ca378ab,2025-12-31 20:35:09.770945,DEV-ea659e1273,PAY-425b4f7798,ADDR-6890b0a2cb,stealth_reseller,,,220.2.236.73,False
CUST-989831b1d9,2026-05-24 00:56:30.894078,DEV-89c647bcd2,PAY-bd935e7fac,ADDR-1df365afdf,stealth_reseller,,,137.20.172.166,True
CUST-15df5adf4c,2026-02-08 16:15:44.976981,DEV-47e73e8a61,PAY-173f54c166,ADDR-3500c9a8aa,stealth_reseller,,,107.154.140.82,False
CUST-4c69690f86,2024-09-26 03:53:03.063799,DEV-bc6c43654e,PAY-90717831d4,ADDR-3ab83d8132,stealth_reseller,,,81.252.24.101,False
CUST-fc66092d12,2026-05-27 15:11:34.312846,DEV-f12ed355bb,PAY-df80cd6149,ADDR-ba0624fc64,stealth_reseller,,,165.62.191.241,False
CUST-ecc077e78b,2025-11-08 03:36:44.771332,DEV-9a7a51e2c0,PAY-ab005683ad,ADDR-03e7bad270,stealth_reseller,,,3.71.53.83,True
CUST-35e10ca80a,2025-02-25 09:34:40.430813,DEV-ea3af4a7f5,PAY-7153b702b4,ADDR-91e34aea40,stealth_reseller,,,23.97.188.209,True
CUST-c8d33feeca,2025-06-30 02:17:36.729190,DEV-837773e66d,PAY-787f0943c9,ADDR-56bd85fdd2,stealth_reseller,,,223.26.132.227,False
CUST-00d7faa5da,2024-05-13 01:51:52.468318,DEV-3d40aa261d,PAY-85260f3bd9,ADDR-410c52d21b,stealth_reseller,,,20.135.168.177,False
CUST-d2a3f8cc27,2026-04-21 14:55:37.390091,DEV-2c1941f109,PAY-66307c8ffb,ADDR-cfcc7a8785,stealth_reseller,,,44.70.235.31,True
CUST-7c7768e90c,2026-05-01 23:57:01.051435,DEV-e577f48c93,PAY-22ce3b9ec1,ADDR-d1429cad38,stealth_reseller,,,218.211.228.172,False
CUST-d2f03af355,2026-02-20 19:02:53.510498,DEV-e1fc2b4949,PAY-7659b0172a,ADDR-53f97c29b0,stealth_reseller,,,170.250.143.83,False
CUST-8894968368,2024-11-03 20:55:37.838406,DEV-df1cf9a41d,PAY-0ec60bf345,ADDR-f4e7b401bf,stealth_reseller,,,197.151.42.91,True
CUST-dec7d500e3,2026-05-04 07:16:35.592791,DEV-2115c823d7,PAY-55b72d2e9b,ADDR-88222a41f3,stealth_reseller,,,189.105.39.20,False
CUST-5b0023cbfd,2024-04-19 07:48:39.431217,DEV-a61fe6c9f7,PAY-7bfb391fd0,ADDR-0cb4fcaea6,stealth_reseller,,,56.239.197.49,True
CUST-85d0d0b751,2026-01-12 11:52:07.329424,DEV-001c161cb9,PAY-012ae611de,ADDR-c838986064,stealth_reseller,,,195.160.159.182,False
CUST-d969ecc31a,2025-12-04 08:09:16.497885,DEV-39894d50d3,PAY-918466e257,ADDR-c223e63cee,stealth_reseller,,,34.112.186.99,False
CUST-d08e476594,2025-05-03 21:26:49.623858,DEV-96637e50f2,PAY-5094e52910,ADDR-6207d7219c,stealth_reseller,,,200.204.96.18,False
CUST-dddce84430,2025-12-06 11:32:58.120640,DEV-ffe3813557,PAY-e458d5fb55,ADDR-c2d9221f01,stealth_reseller,,,223.52.75.119,True
CUST-01bf030a3e,2025-03-07 03:53:35.532456,DEV-fd829528ae,PAY-89d22fbbf8,ADDR-ab36755c7b,stealth_reseller,,,118.95.136.8,True
CUST-eca743c1cf,2026-02-21 11:39:44.864723,DEV-2c772c6f30,PAY-47dba7f096,ADDR-ce99090d7e,stealth_reseller,,,31.43.181.111,True
CUST-622e763363,2026-01-24 08:31:01.653982,DEV-459e02ad07,PAY-264c0a76e5,ADDR-65e8162fe8,stealth_reseller,,,86.27.225.70,False
CUST-fb5530b360,2025-11-12 07:38:14.569008,DEV-26461eaa83,PAY-02bf22e572,ADDR-737b044cfd,stealth_reseller,,,109.99.150.49,True
CUST-2bff738929,2026-03-06 18:00:28.053725,DEV-875e0f0fbf,PAY-e6d6978c96,ADDR-3581545745,stealth_reseller,,,127.221.55.175,False
CUST-fd35d5bc87,2025-12-24 06:40:44.380793,DEV-ebeb4a1c76,PAY-a4a8427cd1,ADDR-6094f90470,stealth_reseller,,,30.27.18.148,True
CUST-784ac032ab,2025-11-15 19:52:14.970026,DEV-617eff8508,PAY-fb4e2101ee,ADDR-0a3965a2cc,stealth_reseller,,,58.207.200.101,True
CUST-60cde56564,2026-04-05 02:58:43.817789,DEV-8c6883324b,PAY-b1fa5e1848,ADDR-7d8ac60aca,stealth_reseller,,,69.253.105.44,False
CUST-d94caf80b4,2024-09-01 09:18:05.462528,DEV-e743cf031c,PAY-5313117115,ADDR-fb85376d53,stealth_reseller,,,153.147.1.25,True
CUST-f62f2130e2,2026-05-11 15:13:24.602901,DEV-4d1b022a9d,PAY-ed88a49471,ADDR-c949abfb9c,stealth_reseller,,,190.156.122.44,False
CUST-6b4680cf28,2025-11-16 14:03:04.878227,DEV-26d847b2c4,PAY-8e35a48d0a,ADDR-3b6f0d39ea,stealth_reseller,,,117.72.6.171,True
CUST-e8cc483b1a,2026-01-11 03:37:58.494742,DEV-a17587d16d,PAY-cb1fc0b8f6,ADDR-2d2a77970a,stealth_reseller,,,68.39.87.174,True
CUST-4ef33f096a,2024-03-26 13:47:53.198078,DEV-06eece7374,PAY-440d4f172e,ADDR-5f4bc27a92,stealth_reseller,,,122.0.250.224,True
CUST-de78616239,2025-11-24 23:18:19.536709,DEV-67fdb0473a,PAY-129f73e6f2,ADDR-2e07bb9011,stealth_reseller,,,146.148.116.135,False
CUST-edd169ab96,2026-04-09 13:09:43.533314,DEV-bdae03fee5,PAY-b0dc7d4588,ADDR-39bb4b90c0,stealth_reseller,,,26.155.171.116,False
CUST-3fdb17b263,2026-01-14 15:56:11.294597,DEV-1073a31a53,PAY-758fb7cc1c,ADDR-285c040d81,stealth_reseller,,,170.249.129.94,False
CUST-53354a5877,2026-04-24 19:51:26.537251,DEV-aa6a64fdee,PAY-b30b2c2c54,ADDR-325e41982f,stealth_reseller,,,86.247.57.70,True
CUST-c911a99943,2026-04-03 22:12:22.807333,DEV-51df823480,PAY-2bc67fe77c,ADDR-4224509c14,stealth_reseller,,,106.112.72.92,True
CUST-f1a6f9862b,2025-12-23 07:36:49.453127,DEV-a466a13327,PAY-7a4e693089,ADDR-f4df033dd1,stealth_reseller,,,111.184.105.191,False
CUST-8631580a55,2026-05-14 08:03:43.808141,DEV-1bbe2da027,PAY-a6db4124ca,ADDR-7dbf8f36f4,stealth_reseller,,,28.140.230.253,True
CUST-7e8d7410da,2024-11-24 15:30:34.544853,DEV-1ad9894c0f,PAY-955697ae70,ADDR-5c1475eca5,stealth_reseller,,,174.178.169.101,True
CUST-6feae487d4,2026-05-19 12:08:35.377275,DEV-1aaccb9d5f,PAY-a9989e2d9b,ADDR-fee7011ff1,stealth_reseller,,,49.21.175.214,True
CUST-14b8089fd9,2026-02-01 00:38:11.401947,DEV-ec5a31ae18,PAY-c947f95865,ADDR-b9c79b99e8,stealth_reseller,,,203.177.147.29,False
CUST-8029de3478,2024-11-11 11:53:48.387322,DEV-890043526f,PAY-7fba4385f9,ADDR-4bbd86a44e,stealth_reseller,,,120.76.148.160,False
CUST-80fd7b4013,2025-12-06 03:32:18.191549,DEV-bb23db73c7,PAY-a4111ac0d8,ADDR-988ce7eb11,stealth_reseller,,,17.150.7.117,False
CUST-d7742272c5,2025-12-31 10:24:25.868864,DEV-b1eb225a82,PAY-662f9a699d,ADDR-598a06f8f6,stealth_reseller,,,14.250.156.2,False
CUST-bf00e0a6e9,2026-03-20 15:40:36.146054,DEV-7baae59eb6,PAY-329fcb82fb,ADDR-a4b8788818,stealth_reseller,,,65.70.179.225,True
CUST-fffcceab59,2026-05-01 09:24:47.304695,DEV-1fdd5a9e00,PAY-af0cecd696,ADDR-12c91f462f,stealth_reseller,,,197.79.44.183,False
CUST-26daf4094b,2026-05-30 03:24:28.262205,DEV-a1b0c7dcb9,PAY-efbd9f085e,ADDR-e7a314758d,stealth_reseller,,,150.41.148.57,True
CUST-8d1f570f0e,2026-05-16 21:59:28.352384,DEV-ce87eb0054,PAY-f0fc73bdb1,ADDR-607afcd790,stealth_reseller,,,174.197.216.103,True
CUST-f967e35488,2024-05-07 03:00:16.193499,DEV-f059034ce4,PAY-350ca4cb96,ADDR-e88b01a263,stealth_reseller,,,78.159.88.145,True
CUST-704dccb4f8,2026-05-04 22:41:57.561971,DEV-9a5fb1756a,PAY-efa6531fe2,ADDR-9f889c54c9,stealth_reseller,,,36.102.128.35,False
CUST-1898a0e977,2025-12-13 21:35:48.496557,DEV-44ceff774f,PAY-95665185e2,ADDR-b9327e4277,stealth_reseller,,,77.236.93.97,True
CUST-3ec674bc06,2025-04-17 21:51:16.087336,DEV-42f1bab70f,PAY-aa2bfc6866,ADDR-c87f3cb78f,stealth_reseller,,,135.226.160.129,True
CUST-49fd4e26bf,2025-02-19 22:06:40.103221,DEV-8149114aa3,PAY-296e5e86c0,ADDR-fd95e0fd58,stealth_reseller,,,110.238.215.247,False
CUST-0c7b9e449f,2025-11-07 19:28:17.793441,DEV-0de4d131fe,PAY-1b7941617e,ADDR-0f1ce190bc,stealth_reseller,,,197.215.45.194,False
CUST-888d303181,2026-05-11 10:31:04.319910,DEV-8981195189,PAY-a8731476de,ADDR-4cb0017e9c,stealth_reseller,,,149.191.65.159,False
CUST-c3ee663a67,2026-02-28 18:29:45.549334,DEV-0ebe243dbd,PAY-ff96ef40f6,ADDR-5b52c504ba,stealth_reseller,,,194.201.64.104,True
CUST-3405c7c77f,2026-02-07 04:33:05.046397,DEV-0ea410289e,PAY-eecae0f7b5,ADDR-3364fac284,stealth_reseller,,,133.235.27.22,False
CUST-c0a6a7fa6f,2026-04-25 06:40:01.984539,DEV-526e290802,PAY-86597fcf2f,ADDR-fbf1d2a8b3,stealth_reseller,,,86.49.148.145,False
CUST-9ff656cdb5,2026-01-10 13:47:25.029942,DEV-52cf5501c1,PAY-dd69127fef,ADDR-3eadfee8af,stealth_reseller,,,190.27.104.133,True
